"Date","Products"
"2017-12-20","5"
"2017-12-19","1"
"2017-12-18","10"
"2017-12-15","5"
"2017-12-14","8"
"2017-12-13","9"
"2017-12-12","7"
"2017-12-09","9"
"2017-12-08","11"
"2017-12-07","23"
"2017-12-06","26"
"2017-12-05","12"
"2017-12-02","1"
"2017-11-30","2"
"2017-11-29","1"
"2017-11-28","1"
"2017-11-24","4"
"2017-11-23","5"
"2017-11-22","4"
"2017-11-21","16"
"2017-11-18","13"
"2017-11-16","20"
"2017-11-15","23"
"2017-11-14","11"
"2017-11-11","6"
"2017-11-10","12"
"2017-11-09","4"
"2017-11-08","6"
"2017-11-07","8"
"2017-11-04","6"
"2017-11-03","5"
"2017-11-02","26"
"2017-11-01","11"
"2017-10-31","52"
"2017-10-30","2"
"2017-10-28","19"
"2017-10-27","15"
"2017-10-26","71"
"2017-10-25","19"
"2017-10-24","24"
"2017-10-23","15"
"2017-10-21","31"
"2017-10-20","66"
"2017-10-19","70"
"2017-10-18","20"
"2017-10-17","8"
"2017-10-14","45"
"2017-10-13","43"
"2017-10-12","40"
"2017-10-11","130"
"2017-10-10","305"
"2017-10-07","39"
"2017-10-06","1"
"2017-10-05","61"
"2017-10-04","59"
"2017-10-03","5"
"2017-10-02","5"
"2017-09-30","73"
"2017-09-29","51"
"2017-09-28","44"
"2017-09-27","100"
"2017-09-26","48"
"2017-09-24","19"
"2017-09-23","3"
"2017-09-22","59"
"2017-09-21","37"
"2017-09-20","132"
"2017-09-19","23"
"2017-09-18","127"
"2017-09-15","37"
"2017-09-14","39"
"2017-09-13","85"
"2017-09-12","18"
"2017-09-09","35"
"2017-09-08","12"
"2017-09-07","75"
"2017-09-06","13"
"2017-09-02","11"
"2017-09-01","125"
"2017-08-31","30"
"2017-08-30","3"
"2017-08-29","27"
"2017-08-26","14"
"2017-08-25","10"
"2017-08-24","22"
"2017-08-23","20"
"2017-08-22","15"
"2017-08-19","14"
"2017-08-18","65"
"2017-08-17","49"
"2017-08-16","65"
"2017-08-15","66"
"2017-08-12","35"
"2017-08-11","31"
"2017-08-10","54"
"2017-08-09","1"
"2017-08-08","6"
"2017-08-05","19"
"2017-08-04","15"
"2017-08-03","4"
"2017-08-02","13"
"2017-08-01","10"
"2017-07-29","34"
"2017-07-28","30"
"2017-07-27","12"
"2017-07-26","31"
"2017-07-25","4"
"2017-07-22","3"
"2017-07-21","11"
"2017-07-19","1"
"2017-07-18","2"
"2017-07-15","8"
"2017-07-14","14"
"2017-07-12","2"
"2017-07-11","7"
"2017-07-08","5"
"2017-07-07","4"
"2017-07-06","2"
"2017-07-05","10"
"2017-07-04","2"
"2017-06-30","2"
"2017-06-29","1"
"2017-06-28","6"
"2017-06-27","483"
"2017-06-26","5"
"2017-06-24","1"
"2017-06-23","4"
"2017-06-17","3"
"2017-06-16","1"
"2017-06-15","3"
"2017-06-14","2"
"2017-06-13","18"
"2017-06-11","1"
"2017-06-10","6"
"2017-06-09","12"
"2017-06-08","20"
"2017-06-07","6"
"2017-06-04","4"
"2017-06-03","6"
"2017-06-02","4"
"2017-06-01","10"
"2017-05-30","4"
"2017-05-27","17"
"2017-05-26","4"
"2017-05-25","4"
"2017-05-20","19"
"2017-05-19","13"
"2017-05-18","5"
"2017-05-17","15"
"2017-05-16","1"
"2017-05-15","3"
"2017-05-14","6"
"2017-05-13","20"
"2017-05-12","28"
"2017-05-11","29"
"2017-05-10","10"
"2017-05-09","6"
"2017-05-06","15"
"2017-05-05","3"
"2017-05-04","19"
"2017-05-03","6"
"2017-05-02","3"
"2017-04-30","5"
"2017-04-29","10"
"2017-04-28","9"
"2017-04-27","27"
"2017-04-25","28"
"2017-04-23","7"
"2017-04-21","48"
"2017-04-20","25"
"2017-04-19","31"
"2017-04-18","5"
"2017-04-17","1"
"2017-04-14","63"
"2017-04-13","15"
"2017-04-12","206"
"2017-04-11","20"
"2017-04-09","9"
"2017-04-08","35"
"2017-04-07","20"
"2017-04-06","26"
"2017-04-05","185"
"2017-04-04","7"
"2017-04-02","16"
"2017-03-31","79"
"2017-03-30","238"
"2017-03-29","74"
"2017-03-28","5"
"2017-03-25","71"
"2017-03-24","41"
"2017-03-23","113"
"2017-03-22","1088"
"2017-03-21","839"
